COUNTYNAME,RealPlantArea,HarvestArea,UnitYield,Yield,Crop,Year,Season
花蓮縣,11.42,9.32,43800,408220.0,Sugarcane,1998,second
新竹市,0.51,0.51,20882,10650.0,Sugarcane,1998,second
嘉義市,5.00,5.00,70000,350000.0,Sugarcane,1998,second
新北市,1.00,1.00,20000,20000.0,Sugarcane,1998,whole
宜蘭縣,2.53,2.53,20455,51750.0,Sugarcane,1998,whole
桃園市,2.48,1.99,15121,30090.0,Sugarcane,1998,whole
新竹縣,5.94,5.94,27279,162040.0,Sugarcane,1998,whole
苗栗縣,11.36,10.96,52635,576880.0,Sugarcane,1998,whole
台中市,38.10,35.79,55020,1969170.0,Sugarcane,1998,whole
彰化縣,333.34,332.94,69625,23180930.0,Sugarcane,1998,whole
南投縣,395.30,392.10,97291,38147800.0,Sugarcane,1998,whole
雲林縣,413.39,407.14,94302,38393980.0,Sugarcane,1998,whole
嘉義縣,48.30,48.30,68277,3297800.0,Sugarcane,1998,whole
台南市,130.30,128.00,66216,8475700.0,Sugarcane,1998,whole
高雄市,548.86,548.86,89343,49036600.0,Sugarcane,1998,whole
屏東縣,121.27,121.27,77899,9446820.0,Sugarcane,1998,whole
台東縣,311.36,298.89,109432,32708238.0,Sugarcane,1998,whole
花蓮縣,11.42,9.32,43800,408220.0,Sugarcane,1998,whole
新竹市,0.51,0.51,20882,10650.0,Sugarcane,1998,whole
嘉義市,5.00,5.00,70000,350000.0,Sugarcane,1998,whole
宜蘭縣,1.65,1.20,28542,34250.0,Sugarcane,1998,winter
桃園市,1.89,1.89,15153,28640.0,Sugarcane,1998,winter
新竹縣,3.81,3.81,29843,113700.0,Sugarcane,1998,winter
苗栗縣,16.33,16.33,53432,872540.0,Sugarcane,1998,winter
台中市,38.84,38.79,59434,2305440.0,Sugarcane,1998,winter
彰化縣,264.12,264.12,83735,22116150.0,Sugarcane,1998,winter
南投縣,504.55,504.55,102202,51566250.0,Sugarcane,1998,winter
雲林縣,405.86,405.86,95792,38878000.0,Sugarcane,1998,winter
嘉義縣,71.80,71.80,63862,4585300.0,Sugarcane,1998,winter
台南市,120.10,119.10,70184,8358900.0,Sugarcane,1998,winter
高雄市,572.45,568.95,95959,54595736.0,Sugarcane,1998,winter
屏東縣,114.63,114.63,78809,9033930.0,Sugarcane,1998,winter
台東縣,299.20,198.34,110601,21936700.0,Sugarcane,1998,winter
花蓮縣,11.05,9.95,63116,628000.0,Sugarcane,1998,winter
新竹市,0.51,0.51,20882,10650.0,Sugarcane,1998,winter
嘉義市,5.00,5.00,75000,375000.0,Sugarcane,1998,winter
新北市,0.70,0.70,20000,14000.0,Sugarcane,1999,first
宜蘭縣,0.49,0.49,26122,12800.0,Sugarcane,1999,first
桃園市,1.32,0.52,15327,7970.0,Sugarcane,1999,first
新竹縣,9.46,9.46,26918,254640.0,Sugarcane,1999,first
苗栗縣,11.85,8.65,49697,429880.0,Sugarcane,1999,first
台中市,5.47,4.07,55095,224237.0,Sugarcane,1999,first
彰化縣,274.53,274.53,89708,24627600.0,Sugarcane,1999,first
南投縣,385.40,385.40,91441,35241250.0,Sugarcane,1999,first
雲林縣,468.91,468.91,98454,46166060.0,Sugarcane,1999,first
嘉義縣,50.50,50.50,64807,3272750.0,Sugarcane,1999,first
台南市,128.00,128.00,70323,9001300.0,Sugarcane,1999,first
高雄市,515.00,514.00,86012,44210120.0,Sugarcane,1999,first
屏東縣,120.61,120.61,78781,9501800.0,Sugarcane,1999,first
台東縣,175.46,175.41,119290,20924661.0,Sugarcane,1999,first
花蓮縣,13.31,13.31,50011,665650.0,Sugarcane,1999,first
新竹市,1.10,1.10,20000,22000.0,Sugarcane,1999,first
嘉義市,3.00,3.00,70000,210000.0,Sugarcane,1999,first
新北市,0.70,0.70,20000,14000.0,Sugarcane,1999,second
宜蘭縣,0.49,0.49,25347,12420.0,Sugarcane,1999,second
桃園市,1.32,0.52,15327,7970.0,Sugarcane,1999,second
新竹縣,4.24,4.24,24460,103710.0,Sugarcane,1999,second
苗栗縣,11.81,11.81,51649,609980.0,Sugarcane,1999,second
台中市,4.23,3.93,51263,201465.0,Sugarcane,1999,second
彰化縣,281.86,281.86,88672,24993000.0,Sugarcane,1999,second
南投縣,348.70,348.70,96722,33727100.0,Sugarcane,1999,second
雲林縣,445.86,445.86,103815,46287130.0,Sugarcane,1999,second
嘉義縣,40.00,40.00,64918,2596700.0,Sugarcane,1999,second
台南市,129.40,129.40,70348,9103000.0,Sugarcane,1999,second
高雄市,57.48,56.98,78023,4445730.0,Sugarcane,1999,second
屏東縣,86.65,86.35,68768,5938100.0,Sugarcane,1999,second
台東縣,171.98,171.98,119751,20594816.0,Sugarcane,1999,second
花蓮縣,15.86,15.86,45577,722850.0,Sugarcane,1999,second
新竹市,1.10,1.10,20000,22000.0,Sugarcane,1999,second
嘉義市,5.00,5.00,65000,325000.0,Sugarcane,1999,second
新北市,0.70,0.70,20000,14000.0,Sugarcane,1999,whole
宜蘭縣,0.49,0.49,25347,12420.0,Sugarcane,1999,whole
桃園市,1.32,0.52,15327,7970.0,Sugarcane,1999,whole
新竹縣,4.24,4.24,24460,103710.0,Sugarcane,1999,whole
苗栗縣,11.81,11.81,51649,609980.0,Sugarcane,1999,whole
台中市,4.23,3.93,51263,201465.0,Sugarcane,1999,whole
彰化縣,281.86,281.86,88672,24993000.0,Sugarcane,1999,whole
南投縣,348.70,348.70,96722,33727100.0,Sugarcane,1999,whole
雲林縣,445.86,445.86,103815,46287130.0,Sugarcane,1999,whole
嘉義縣,40.00,40.00,64918,2596700.0,Sugarcane,1999,whole
台南市,129.40,129.40,70348,9103000.0,Sugarcane,1999,whole
高雄市,57.48,56.98,78023,4445730.0,Sugarcane,1999,whole
屏東縣,86.65,86.35,68768,5938100.0,Sugarcane,1999,whole
台東縣,171.98,171.98,119751,20594816.0,Sugarcane,1999,whole
花蓮縣,15.86,15.86,45577,722850.0,Sugarcane,1999,whole
新竹市,1.10,1.10,20000,22000.0,Sugarcane,1999,whole
嘉義市,5.00,5.00,65000,325000.0,Sugarcane,1999,whole
宜蘭縣,1.52,1.52,26875,40850.0,Sugarcane,1999,winter
桃園市,1.77,1.57,15108,23720.0,Sugarcane,1999,winter
新竹縣,4.20,4.20,30000,126000.0,Sugarcane,1999,winter
苗栗縣,5.81,5.81,53470,310660.0,Sugarcane,1999,winter
台中市,37.46,35.26,57862,2040216.0,Sugarcane,1999,winter
彰化縣,230.00,230.00,80628,18544350.0,Sugarcane,1999,winter
南投縣,383.50,357.50,27493,9828600.0,Sugarcane,1999,winter
雲林縣,372.43,372.43,96684,36008180.0,Sugarcane,1999,winter
嘉義縣,53.60,53.60,67201,3601950.0,Sugarcane,1999,winter
台南市,121.40,121.40,70651,8577000.0,Sugarcane,1999,winter
高雄市,552.16,551.66,87733,48398680.0,Sugarcane,1999,winter
屏東縣,74.96,74.96,78819,5908260.0,Sugarcane,1999,winter
台東縣,175.46,174.09,119183,20748644.0,Sugarcane,1999,winter
花蓮縣,15.55,14.95,58167,869600.0,Sugarcane,1999,winter
新竹市,1.10,1.10,20000,22000.0,Sugarcane,1999,winter
嘉義市,5.00,5.00,65000,325000.0,Sugarcane,1999,winter
新北市,0.70,0.70,20000,14000.0,Sugarcane,2000,first
宜蘭縣,1.11,1.11,27838,30900.0,Sugarcane,2000,first
桃園市,0.52,0.52,15673,8150.0,Sugarcane,2000,first
新竹縣,5.00,3.50,25594,89580.0,Sugarcane,2000,first
苗栗縣,10.85,10.85,50153,544165.0,Sugarcane,2000,first
台中市,6.06,6.06,52693,319320.0,Sugarcane,2000,first
彰化縣,264.05,263.45,88663,23358400.0,Sugarcane,2000,first
南投縣,323.95,323.95,88770,28757000.0,Sugarcane,2000,first
雲林縣,326.66,326.66,99338,32449820.0,Sugarcane,2000,first
嘉義縣,45.70,45.70,65381,2987900.0,Sugarcane,2000,first
台南市,96.90,96.90,72802,7054500.0,Sugarcane,2000,first
高雄市,60.80,60.80,55438,3370660.0,Sugarcane,2000,first
屏東縣,84.72,84.72,73627,6237710.0,Sugarcane,2000,first
台東縣,177.65,150.54,32537,4898135.0,Sugarcane,2000,first
花蓮縣,15.48,15.48,41738,646100.0,Sugarcane,2000,first
新竹市,0.50,0.50,20000,10000.0,Sugarcane,2000,first
嘉義市,2.00,2.00,50000,100000.0,Sugarcane,2000,first
新北市,0.70,0.70,20000,14000.0,Sugarcane,2000,second
宜蘭縣,1.11,1.11,23784,26400.0,Sugarcane,2000,second
桃園市,0.52,0.52,15673,8150.0,Sugarcane,2000,second
新竹縣,4.10,4.10,25039,102660.0,Sugarcane,2000,second
苗栗縣,10.75,9.22,52152,480842.0,Sugarcane,2000,second
台中市,7.55,7.55,49232,371700.0,Sugarcane,2000,second
彰化縣,260.09,260.09,88816,23100250.0,Sugarcane,2000,second
南投縣,316.58,316.58,95800,30328380.0,Sugarcane,2000,second
雲林縣,371.08,371.08,108155,40134315.0,Sugarcane,2000,second
嘉義縣,46.90,46.90,61539,2886200.0,Sugarcane,2000,second
台南市,96.90,96.90,72730,7047500.0,Sugarcane,2000,second
高雄市,61.60,61.40,60220,3697480.0,Sugarcane,2000,second
屏東縣,103.58,103.58,76494,7923220.0,Sugarcane,2000,second
台東縣,181.55,152.64,52504,8014150.0,Sugarcane,2000,second
花蓮縣,19.62,19.32,36787,710730.0,Sugarcane,2000,second
新竹市,0.50,0.50,20000,10000.0,Sugarcane,2000,second
嘉義市,2.00,2.00,55000,110000.0,Sugarcane,2000,second
新北市,0.70,0.70,20000,14000.0,Sugarcane,2000,whole
宜蘭縣,1.11,1.11,23784,26400.0,Sugarcane,2000,whole
桃園市,0.52,0.52,15673,8150.0,Sugarcane,2000,whole
新竹縣,4.10,4.10,25039,102660.0,Sugarcane,2000,whole
苗栗縣,10.75,9.22,52152,480842.0,Sugarcane,2000,whole
台中市,7.55,7.55,49232,371700.0,Sugarcane,2000,whole
彰化縣,260.09,260.09,88816,23100250.0,Sugarcane,2000,whole
南投縣,316.58,316.58,95800,30328380.0,Sugarcane,2000,whole
雲林縣,371.08,371.08,108155,40134315.0,Sugarcane,2000,whole
嘉義縣,46.90,46.90,61539,2886200.0,Sugarcane,2000,whole
台南市,96.90,96.90,72730,7047500.0,Sugarcane,2000,whole
高雄市,61.60,61.40,60220,3697480.0,Sugarcane,2000,whole
屏東縣,103.58,103.58,76494,7923220.0,Sugarcane,2000,whole
台東縣,181.55,152.64,52504,8014150.0,Sugarcane,2000,whole
花蓮縣,19.62,19.32,36787,710730.0,Sugarcane,2000,whole
新竹市,0.50,0.50,20000,10000.0,Sugarcane,2000,whole
嘉義市,2.00,2.00,55000,110000.0,Sugarcane,2000,whole
新北市,1.10,1.10,17636,19400.0,Sugarcane,2000,winter
宜蘭縣,1.46,1.46,27192,39700.0,Sugarcane,2000,winter
桃園市,2.77,1.32,18144,23950.0,Sugarcane,2000,winter
新竹縣,3.88,3.88,26031,101000.0,Sugarcane,2000,winter
苗栗縣,7.20,7.20,51202,368655.0,Sugarcane,2000,winter
台中市,5.64,2.74,45569,124860.0,Sugarcane,2000,winter
彰化縣,215.76,215.76,84039,18132350.0,Sugarcane,2000,winter
南投縣,316.05,316.05,97628,30855185.0,Sugarcane,2000,winter
雲林縣,360.48,360.48,107079,38599900.0,Sugarcane,2000,winter
嘉義縣,61.00,61.00,66434,4052500.0,Sugarcane,2000,winter
台南市,82.20,82.20,72268,5940400.0,Sugarcane,2000,winter
高雄市,61.92,61.42,55405,3402960.0,Sugarcane,2000,winter
屏東縣,78.31,78.31,77076,6035860.0,Sugarcane,2000,winter
台東縣,198.44,171.02,126107,21566745.0,Sugarcane,2000,winter
花蓮縣,13.61,13.41,48443,649625.0,Sugarcane,2000,winter
新竹市,0.50,0.50,20000,10000.0,Sugarcane,2000,winter
嘉義市,5.00,5.00,73000,365000.0,Sugarcane,2000,winter
宜蘭縣,0.91,0.91,28297,25750.0,Sugarcane,2001,first
桃園市,0.58,0.58,16000,9280.0,Sugarcane,2001,first
新竹縣,6.13,6.13,33755,206920.0,Sugarcane,2001,first
苗栗縣,10.72,7.49,55810,418020.0,Sugarcane,2001,first
台中市,5.93,5.93,44903,266277.0,Sugarcane,2001,first
彰化縣,246.61,246.61,88693,21872600.0,Sugarcane,2001,first
南投縣,259.73,259.73,105768,27471220.0,Sugarcane,2001,first
雲林縣,301.74,301.74,99916,30148509.0,Sugarcane,2001,first
嘉義縣,31.00,31.00,61171,1896300.0,Sugarcane,2001,first
台南市,95.30,95.30,71859,6848200.0,Sugarcane,2001,first
高雄市,58.62,58.62,16865,988600.0,Sugarcane,2001,first
屏東縣,38.96,38.96,73765,2873880.0,Sugarcane,2001,first
台東縣,197.73,161.00,75722,12191234.0,Sugarcane,2001,first
花蓮縣,13.79,13.79,48006,662000.0,Sugarcane,2001,first
新竹市,0.50,0.50,20000,10000.0,Sugarcane,2001,first
嘉義市,3.00,3.00,65000,195000.0,Sugarcane,2001,first
宜蘭縣,0.91,0.91,27527,25050.0,Sugarcane,2001,second
桃園市,0.58,0.58,16000,9280.0,Sugarcane,2001,second
新竹縣,5.06,5.06,29526,149400.0,Sugarcane,2001,second
苗栗縣,11.97,7.49,50870,381020.0,Sugarcane,2001,second
台中市,5.43,5.33,48918,260735.0,Sugarcane,2001,second
彰化縣,269.20,269.20,84239,22677250.0,Sugarcane,2001,second
南投縣,260.58,260.58,105816,27573420.0,Sugarcane,2001,second
雲林縣,344.57,344.57,102046,35161900.0,Sugarcane,2001,second
嘉義縣,34.00,34.00,59732,2030900.0,Sugarcane,2001,second
台南市,103.42,103.20,70729,7299200.0,Sugarcane,2001,second
高雄市,59.40,59.40,59291,3521900.0,Sugarcane,2001,second
屏東縣,75.51,73.51,78793,5792060.0,Sugarcane,2001,second
台東縣,194.19,192.67,89194,17185047.0,Sugarcane,2001,second
花蓮縣,11.54,11.54,42827,494220.0,Sugarcane,2001,second
新竹市,0.50,0.50,20000,10000.0,Sugarcane,2001,second
嘉義市,2.00,2.00,65000,130000.0,Sugarcane,2001,second
宜蘭縣,0.91,0.91,27527,25050.0,Sugarcane,2001,whole
桃園市,0.58,0.58,16000,9280.0,Sugarcane,2001,whole
新竹縣,5.06,5.06,29526,149400.0,Sugarcane,2001,whole
苗栗縣,11.97,7.49,50870,381020.0,Sugarcane,2001,whole
台中市,5.43,5.33,48918,260735.0,Sugarcane,2001,whole
彰化縣,269.20,269.20,84239,22677250.0,Sugarcane,2001,whole
南投縣,260.58,260.58,105816,27573420.0,Sugarcane,2001,whole
雲林縣,344.57,344.57,102046,35161900.0,Sugarcane,2001,whole
嘉義縣,34.00,34.00,59732,2030900.0,Sugarcane,2001,whole
台南市,103.42,103.20,70729,7299200.0,Sugarcane,2001,whole
高雄市,59.40,59.40,59291,3521900.0,Sugarcane,2001,whole
屏東縣,75.51,73.51,78793,5792060.0,Sugarcane,2001,whole
台東縣,194.19,192.67,89194,17185047.0,Sugarcane,2001,whole
花蓮縣,11.54,11.54,42827,494220.0,Sugarcane,2001,whole
新竹市,0.50,0.50,20000,10000.0,Sugarcane,2001,whole
嘉義市,2.00,2.00,65000,130000.0,Sugarcane,2001,whole
宜蘭縣,0.92,0.92,28207,25950.0,Sugarcane,2001,winter
桃園市,0.58,0.58,16000,9280.0,Sugarcane,2001,winter
新竹縣,3.95,3.95,24851,98160.0,Sugarcane,2001,winter
苗栗縣,9.03,9.03,49262,444840.0,Sugarcane,2001,winter
台中市,7.97,7.97,46082,367270.0,Sugarcane,2001,winter
彰化縣,231.04,231.04,86766,20046350.0,Sugarcane,2001,winter
南投縣,243.33,243.33,107080,26055860.0,Sugarcane,2001,winter
雲林縣,619.93,619.93,96087,59567309.0,Sugarcane,2001,winter
嘉義縣,44.10,44.10,63851,2815850.0,Sugarcane,2001,winter
台南市,86.40,86.40,71845,6207400.0,Sugarcane,2001,winter
高雄市,59.59,59.54,58616,3489968.0,Sugarcane,2001,winter
屏東縣,40.51,40.51,76594,3102810.0,Sugarcane,2001,winter
台東縣,166.61,157.27,162904,25619983.0,Sugarcane,2001,winter
花蓮縣,16.02,16.02,44923,719660.0,Sugarcane,2001,winter
新竹市,0.50,0.50,20000,10000.0,Sugarcane,2001,winter
嘉義市,2.00,2.00,70000,140000.0,Sugarcane,2001,winter
宜蘭縣,0.90,0.90,27333,24600.0,Sugarcane,2002,first
桃園市,0.35,0.35,16000,5600.0,Sugarcane,2002,first
新竹縣,5.50,4.65,29828,138700.0,Sugarcane,2002,first
苗栗縣,11.06,10.81,54396,588020.0,Sugarcane,2002,first
台中市,8.66,7.76,38548,299132.0,Sugarcane,2002,first
彰化縣,217.30,217.30,90073,19572850.0,Sugarcane,2002,first
南投縣,227.31,227.31,95688,21750850.0,Sugarcane,2002,first
雲林縣,310.43,310.43,105870,32865190.0,Sugarcane,2002,first
嘉義縣,32.00,32.00,63836,2042750.0,Sugarcane,2002,first
台南市,101.25,101.25,70171,7104770.0,Sugarcane,2002,first
高雄市,60.68,60.68,69368,4209250.0,Sugarcane,2002,first
屏東縣,42.10,42.10,75443,3176160.0,Sugarcane,2002,first
台東縣,236.36,235.31,133786,31481160.0,Sugarcane,2002,first
花蓮縣,33.60,33.60,37775,1269250.0,Sugarcane,2002,first
新竹市,0.50,0.50,50000,25000.0,Sugarcane,2002,first
嘉義市,2.00,2.00,65000,130000.0,Sugarcane,2002,first
宜蘭縣,0.90,0.90,30000,27000.0,Sugarcane,2002,second
桃園市,0.35,0.35,16000,5600.0,Sugarcane,2002,second
新竹縣,6.17,6.17,24771,152840.0,Sugarcane,2002,second
苗栗縣,10.46,9.83,53118,522152.0,Sugarcane,2002,second
台中市,10.40,8.10,38364,310749.0,Sugarcane,2002,second
彰化縣,223.63,223.63,89373,19986400.0,Sugarcane,2002,second
南投縣,221.97,221.97,100190,22239240.0,Sugarcane,2002,second
雲林縣,336.70,336.70,102886,34641634.0,Sugarcane,2002,second
嘉義縣,36.00,36.00,63406,2282600.0,Sugarcane,2002,second
台南市,102.79,101.25,70141,7101770.0,Sugarcane,2002,second
高雄市,60.03,60.03,75058,4505750.0,Sugarcane,2002,second
屏東縣,40.65,40.65,78299,3182848.0,Sugarcane,2002,second
台東縣,203.85,200.64,133855,26856625.0,Sugarcane,2002,second
花蓮縣,17.40,17.40,43774,761660.0,Sugarcane,2002,second
新竹市,0.50,0.50,50000,25000.0,Sugarcane,2002,second
嘉義市,1.20,1.20,65000,78000.0,Sugarcane,2002,second
宜蘭縣,0.90,0.90,30000,27000.0,Sugarcane,2002,whole
桃園市,0.35,0.35,16000,5600.0,Sugarcane,2002,whole
新竹縣,6.17,6.17,24771,152840.0,Sugarcane,2002,whole
苗栗縣,10.46,9.83,53118,522152.0,Sugarcane,2002,whole
台中市,10.40,8.10,38364,310749.0,Sugarcane,2002,whole
彰化縣,223.63,223.63,89373,19986400.0,Sugarcane,2002,whole
南投縣,221.97,221.97,100190,22239240.0,Sugarcane,2002,whole
雲林縣,336.70,336.70,102886,34641634.0,Sugarcane,2002,whole
嘉義縣,36.00,36.00,63406,2282600.0,Sugarcane,2002,whole
台南市,102.79,101.25,70141,7101770.0,Sugarcane,2002,whole
高雄市,60.03,60.03,75058,4505750.0,Sugarcane,2002,whole
屏東縣,40.65,40.65,78299,3182848.0,Sugarcane,2002,whole
台東縣,203.85,200.64,133855,26856625.0,Sugarcane,2002,whole
花蓮縣,17.40,17.40,43774,761660.0,Sugarcane,2002,whole
新竹市,0.50,0.50,50000,25000.0,Sugarcane,2002,whole
嘉義市,1.20,1.20,65000,78000.0,Sugarcane,2002,whole
宜蘭縣,0.94,0.94,26291,24714.0,Sugarcane,2002,winter
桃園市,0.58,0.58,16000,9280.0,Sugarcane,2002,winter
新竹縣,4.38,4.38,32571,142660.0,Sugarcane,2002,winter
苗栗縣,9.91,9.78,50653,495385.0,Sugarcane,2002,winter
台中市,7.70,7.40,36002,266412.0,Sugarcane,2002,winter
彰化縣,214.27,214.07,90431,19358650.0,Sugarcane,2002,winter
南投縣,207.04,206.96,100018,20699780.0,Sugarcane,2002,winter
雲林縣,339.51,339.51,106880,36286825.0,Sugarcane,2002,winter
嘉義縣,27.80,27.80,58576,1628400.0,Sugarcane,2002,winter
台南市,95.54,95.54,71924,6871630.0,Sugarcane,2002,winter
高雄市,67.69,67.69,68399,4629950.0,Sugarcane,2002,winter
屏東縣,43.60,43.60,75900,3309260.0,Sugarcane,2002,winter
台東縣,283.76,282.71,201221,56887073.0,Sugarcane,2002,winter
花蓮縣,11.45,11.45,44956,514750.0,Sugarcane,2002,winter
新竹市,0.50,0.50,50000,25000.0,Sugarcane,2002,winter
嘉義市,2.00,2.00,62000,124000.0,Sugarcane,2002,winter
宜蘭縣,0.62,0.62,27419,17000.0,Sugarcane,2003,first
桃園市,0.10,0.10,15000,1500.0,Sugarcane,2003,first
新竹縣,3.49,2.61,26429,68980.0,Sugarcane,2003,first
苗栗縣,7.38,6.36,53504,340285.0,Sugarcane,2003,first
台中市,5.91,5.91,47269,279359.0,Sugarcane,2003,first
彰化縣,194.78,194.78,89539,17440400.0,Sugarcane,2003,first
南投縣,215.31,215.31,99921,21513975.0,Sugarcane,2003,first
雲林縣,297.20,297.20,100090,29746650.0,Sugarcane,2003,first
嘉義縣,29.40,29.40,67001,1969840.0,Sugarcane,2003,first
台南市,116.11,116.11,70916,8234110.0,Sugarcane,2003,first
高雄市,79.52,79.52,71058,5650560.0,Sugarcane,2003,first
屏東縣,37.67,37.67,70344,2649850.0,Sugarcane,2003,first
台東縣,178.95,175.07,137725,24111556.0,Sugarcane,2003,first
花蓮縣,12.01,12.01,46519,558690.0,Sugarcane,2003,first
新竹市,0.10,0.10,20000,2000.0,Sugarcane,2003,first
嘉義市,1.30,1.30,62000,80600.0,Sugarcane,2003,first
宜蘭縣,0.62,0.62,27419,17000.0,Sugarcane,2003,second
桃園市,0.10,0.10,15000,1500.0,Sugarcane,2003,second
新竹縣,3.58,3.13,26243,82140.0,Sugarcane,2003,second
苗栗縣,8.79,7.77,57001,442900.0,Sugarcane,2003,second
台中市,7.31,7.31,45016,329069.0,Sugarcane,2003,second
彰化縣,193.90,193.90,89570,17367700.0,Sugarcane,2003,second
南投縣,212.67,212.67,99976,21261810.0,Sugarcane,2003,second
雲林縣,305.98,305.98,101274,30987940.0,Sugarcane,2003,second
嘉義縣,31.50,31.50,69897,2201750.0,Sugarcane,2003,second
台南市,117.69,116.11,70832,8224310.0,Sugarcane,2003,second
高雄市,81.32,79.00,71146,5620550.0,Sugarcane,2003,second
屏東縣,34.23,34.23,65981,2258528.0,Sugarcane,2003,second
台東縣,195.06,194.65,98691,19210194.0,Sugarcane,2003,second
花蓮縣,11.41,11.41,45557,519800.0,Sugarcane,2003,second
新竹市,0.10,0.10,20000,2000.0,Sugarcane,2003,second
嘉義市,1.50,1.50,64000,96000.0,Sugarcane,2003,second
宜蘭縣,0.62,0.62,27419,17000.0,Sugarcane,2003,whole
桃園市,0.10,0.10,15000,1500.0,Sugarcane,2003,whole
新竹縣,3.58,3.13,26243,82140.0,Sugarcane,2003,whole
苗栗縣,8.79,7.77,57001,442900.0,Sugarcane,2003,whole
台中市,7.31,7.31,45016,329069.0,Sugarcane,2003,whole
彰化縣,193.90,193.90,89570,17367700.0,Sugarcane,2003,whole
南投縣,212.67,212.67,99976,21261810.0,Sugarcane,2003,whole
雲林縣,305.98,305.98,101274,30987940.0,Sugarcane,2003,whole
嘉義縣,31.50,31.50,69897,2201750.0,Sugarcane,2003,whole
台南市,117.69,116.11,70832,8224310.0,Sugarcane,2003,whole
高雄市,81.32,79.00,71146,5620550.0,Sugarcane,2003,whole
屏東縣,34.23,34.23,65981,2258528.0,Sugarcane,2003,whole
台東縣,195.06,194.65,98691,19210194.0,Sugarcane,2003,whole
花蓮縣,11.41,11.41,45557,519800.0,Sugarcane,2003,whole
新竹市,0.10,0.10,20000,2000.0,Sugarcane,2003,whole
嘉義市,1.50,1.50,64000,96000.0,Sugarcane,2003,whole
宜蘭縣,0.62,0.62,27419,17000.0,Sugarcane,2003,winter
桃園市,0.20,0.20,15000,3000.0,Sugarcane,2003,winter
新竹縣,3.03,3.03,25347,76800.0,Sugarcane,2003,winter
苗栗縣,5.78,5.76,54114,311695.0,Sugarcane,2003,winter
台中市,9.00,9.00,39519,355671.0,Sugarcane,2003,winter
彰化縣,197.81,197.81,90792,17959500.0,Sugarcane,2003,winter
南投縣,203.70,203.70,100550,20481933.0,Sugarcane,2003,winter
雲林縣,344.45,344.45,100960,34775740.0,Sugarcane,2003,winter
嘉義縣,35.80,35.80,61827,2213400.0,Sugarcane,2003,winter
台南市,107.47,107.47,71209,7652794.0,Sugarcane,2003,winter
高雄市,62.71,62.71,71542,4486430.0,Sugarcane,2003,winter
屏東縣,40.10,40.10,69263,2777450.0,Sugarcane,2003,winter
台東縣,199.34,193.68,136946,26523673.0,Sugarcane,2003,winter
花蓮縣,12.97,12.97,46364,601340.0,Sugarcane,2003,winter
嘉義市,1.30,1.30,62000,80600.0,Sugarcane,2003,winter
宜蘭縣,0.90,0.90,28111,25300.0,Sugarcane,2004,first
桃園市,4.27,4.27,16000,68320.0,Sugarcane,2004,first
新竹縣,2.25,2.25,27156,61100.0,Sugarcane,2004,first
苗栗縣,7.09,6.09,50286,306240.0,Sugarcane,2004,first
台中市,11.47,11.44,40134,459132.0,Sugarcane,2004,first
